STN---;YEARMODA;TEMP;DEWP;VISIB;;WDSP;;MXSPD;GUST;MAX;MIN;PRCP;SNDP;FRSHTT
85360;20010315;56,5;51,6;6,3;24;6,2;23;12;999,9;69.8*;50.0*;0.00I;999,9;100000
85360;20010316;55,7;51,9;6,7;24;11,3;23;22;33;60.8*;50.0*;99,99;999,9;10000
85360;20010317;55,2;50,5;7;24;7;22;13;999,9;60.8*;48.2*;0.00I;999,9;0
85360;20010318;59,2;55,7;6,5;24;8,7;24;13;999,9;64.4*;57.2*;99,99;999,9;10000
85360;20010319;61,3;58,9;6,9;24;10,5;24;15;999,9;66.2*;59.0*;99,99;999,9;10000
85360;20010320;61;59;7;24;11,8;24;14;22,9;64.4*;59.0*;0.00I;999,9;0
85360;20010321;61,5;60,5;6;24;14,4;24;16,9;29,9;64.4*;60.8*;99,99;999,9;10000
85360;20010322;61,2;58,9;7;24;10,6;24;15,9;27;64.4*;59.0*;99,99;999,9;10000
85360;20010323;62,2;58,9;6,6;24;9,7;24;15;25,1;69.8*;59.0*;0.00I;999,9;0
85360;20010324;58,3;53,2;6,9;24;12,3;24;16,9;30,9;62.6*;53.6*;99,99;999,9;10000
85360;20010325;55,8;52,5;6,4;24;9,6;23;14;21;62.6*;51.8*;99,99;999,9;10010
85360;20010326;56,6;51,8;6,9;24;9,6;24;15;999,9;62.6*;51.8*;99,99;999,9;10000
85360;20010327;54,3;52,9;4,4;24;4,1;13;8,9;999,9;59.0*;51.8*;99,99;999,9;110000
85360;20010328;55,3;50,2;7;24;8,6;24;15;999,9;60.8*;50.0*;0.00I;999,9;0
85360;20010329;58,6;55,2;6,9;24;11,5;23;16,9;999,9;62.6*;55.4*;99,99;999,9;10000
85360;20010330;58,3;55,4;6,7;23;8,4;23;12;999,9;60.8*;53.6*;99,99;999,9;10000
85360;20010331;60,4;54,7;6,4;21;6,7;20;12;999,9;71.6*;53.6*;0.00I;999,9;0
85360;20010401;63,7;56,5;6,3;24;6,8;19;13;999,9;73.4*;55.4*;0.00I;999,9;0
85360;20010402;58,3;52,3;6,3;24;7,9;24;15;999,9;62.6*;53.6*;99,99;999,9;10000
85360;20010403;55,7;49;6,9;24;6,3;20;11,1;999,9;62.6*;50.0*;0.00I;999,9;0
85360;20010404;60,1;58,7;5,7;24;8,8;22;12;999,9;64.4*;57.2*;99,99;999,9;10000
85360;20010405;61,8;59,1;6,8;24;6,5;21;9,9;999,9;68.0*;57.2*;99,99;999,9;10000
85360;20010406;61,1;57,2;7;23;7,9;21;16,9;999,9;69.8*;57.2*;0.00I;999,9;0
85360;20010407;57,7;48,7;6,9;24;12,1;24;18,1;999,9;62.6*;53.6*;0.00I;999,9;0
85360;20010408;58,5;49,2;6,4;24;10,8;24;16,9;999,9;68.0*;50.0*;0.00I;999,9;0
85360;20010409;62;50,6;6,2;24;8,2;24;15,9;999,9;75.2*;51.8*;0.00I;999,9;0
85360;20010410;62,6;51,3;6,2;24;10,8;24;16,9;999,9;73.4*;53.6*;0.00I;999,9;0
85360;20010411;67,6;52,3;6,2;24;8,3;24;15,9;999,9;78.8*;57.2*;0.00I;999,9;0
85360;20010412;66,1;46,1;6,2;21;8,2;21;12;999,9;73.4*;59.0*;0.00I;999,9;0
85360;20010413;65,1;41,5;6,2;24;9,3;21;14;999,9;75.2*;55.4*;0.00I;999,9;0
85360;20010414;64,6;42,6;6,2;23;9,3;23;14;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20010415;64,3;47,2;6,1;24;5,3;21;8,9;999,9;73.4*;55.4*;0.00I;999,9;0
85360;20010416;60;50,2;6,1;18;5,9;15;14;999,9;69.8*;51.8*;0.00I;999,9;0
85360;20010417;59,1;52,4;6,8;18;11,4;18;15,9;999,9;62.6*;57.2*;0.00I;999,9;0
85360;20010418;60,6;52,6;6,8;23;10,2;20;19;999,9;69.8*;55.4*;0.00I;999,9;0
85360;20010419;57,9;47,4;6,9;24;16,6;24;26;32,1;64.4*;53.6*;0.00I;999,9;0
85360;20010420;58,2;46,8;6,5;24;14,6;24;20;999,9;66.2*;51.8*;0.00I;999,9;0
85360;20010421;57,6;45;6,3;24;10,8;24;16,9;21;68.0*;51.8*;0.00I;999,9;0
85360;20010422;57,4;50,2;7;24;9;24;13;999,9;62.6*;51.8*;0.00I;999,9;0
85360;20010423;60;55,7;6,9;24;8,2;24;14;999,9;64.4*;57.2*;99,99;999,9;10000
85360;20010424;59;56;6,3;24;9,7;24;15,9;999,9;62.6*;53.6*;99,99;999,9;10000
85360;20010425;57;46,7;6,9;24;7;23;13;999,9;66.2*;48.2*;0.00I;999,9;0
85360;20010426;57,4;47,4;6,7;22;12,8;22;19;999,9;66.2*;51.8*;0.00I;999,9;0
85360;20010427;59,2;52;7;21;10,5;21;15;999,9;68.0*;53.6*;0.00I;999,9;0
85360;20010428;60,1;50,6;6,4;24;9,1;22;13;999,9;71.6*;51.8*;0.00I;999,9;0
85360;20010429;57,5;46,7;7;24;15,6;24;22,9;28,9;62.6*;51.8*;0.00I;999,9;0
85360;20010430;51,5;44,8;6,9;24;12,2;24;22,9;33;55.4*;48.2*;99,99;999,9;10000
85360;20010501;53,1;44;6,8;23;10,6;21;18,1;999,9;60.8*;46.4*;99,99;999,9;10000
85360;20010502;52,7;48,1;6,7;24;8,3;22;18,1;999,9;57.2*;50.0*;99,99;999,9;10000
85360;20010503;54,1;48,7;6,8;23;11;23;15;22,9;60.8*;48.2*;99,99;999,9;10000
85360;20010504;58,4;49,9;7;23;13,2;23;19;999,9;64.4*;53.6*;0.00I;999,9;0
85360;20010505;58;48,4;6,7;24;13,1;23;18,1;999,9;66.2*;51.8*;0.00I;999,9;0
85360;20010506;58,3;49,4;6,8;24;12,6;24;15,9;999,9;66.2*;53.6*;0.00I;999,9;0
85360;20010507;56,8;48,3;6,8;21;14,2;21;23,9;999,9;64.4*;51.8*;0.00I;999,9;0
85360;20010508;55,2;49,1;9,5;18;7,5;17;15;999,9;64.4*;51.8*;99,99;999,9;10010
85360;20010509;54,7;51,5;9;21;4;19;9,9;999,9;60.8*;51.8*;99,99;999,9;10000
85360;20010510;55,7;51,1;7;17;4,7;17;9,9;999,9;64.4*;50.0*;0.00I;999,9;0
85360;20010511;57,5;53,3;7,9;20;5,8;19;11,1;999,9;68.0*;48.2*;0.00I;999,9;100000
85360;20010512;58,3;57,1;11,7;12;7,7;13;11,1;999,9;62.6*;57.2*;99,99;999,9;10000
85360;20010513;60,9;54,4;14,8;11;10,7;12;14;999,9;64.4*;53.6*;0.00I;999,9;0
85360;20010514;60;59,1;7,8;15;11,5;16;16,9;29,9;62.6*;57.2*;99,99;999,9;10000
85360;20010515;59,9;58,7;8,1;6;7,8;6;8,9;999,9;62.6*;57.2*;99,99;999,9;10000
85360;20010516;62,9;61,7;7,6;11;7,9;12;12;999,9;66.2*;60.8*;99,99;999,9;10000
85360;20010517;66,2;61,1;12,7;10;5,8;12;9,9;999,9;71.6*;60.8*;0.00I;999,9;0
85360;20010518;67,2;59,7;7,2;23;8,1;23;15;999,9;78.8*;59.0*;0.00I;999,9;0
85360;20010519;66,4;58,8;8,7;22;5,9;24;11,1;999,9;75.2*;60.8*;99,99;999,9;10010
85360;20010520;67,6;51,5;6,3;24;4,8;24;11,1;999,9;78.8*;59.0*;0.00I;999,9;0
85360;20010521;62,8;55,7;7;23;6,1;24;11,1;999,9;71.6*;55.4*;0.00I;999,9;0
85360;20010522;61,5;54,2;8,3;13;6,8;16;14;999,9;69.8*;53.6*;0.00I;999,9;0
85360;20010523;64,7;56,2;6,7;20;10,6;21;18,1;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20010524;65,5;55,3;6,2;24;8,2;24;14;999,9;78.8*;57.2*;0.00I;999,9;0
85360;20010525;68,3;55,2;6,7;24;10,9;24;14;999,9;80.6*;59.0*;0.00I;999,9;0
85360;20010526;72,6;61,2;7,5;24;8,5;24;14;999,9;89.6*;62.6*;0.00I;999,9;0
85360;20010527;77,5;56,4;6,2;23;7,1;23;15,9;999,9;89.6*;64.4*;0.00I;999,9;100000
85360;20010528;82;56,9;6,2;24;6,6;24;14;16,9;96.8*;69.8*;0.00I;999,9;0
85360;20010529;81,6;53,4;6,2;24;6;24;14;999,9;93.2*;69.8*;0.00I;999,9;0
85360;20010530;79,3;58,9;6,1;24;4,8;24;8,9;999,9;89.6*;71.6*;0.00I;999,9;100000
85360;20010531;80,2;58,2;6,4;24;5,1;23;12;999,9;93.2*;68.0*;0.00I;999,9;0
85360;20010601;79,9;46,4;6,7;23;5,2;21;9,9;999,9;93.2*;66.2*;0.00I;999,9;100000
85360;20010602;71,9;55,7;7,3;22;5,5;20;12;999,9;86.0*;60.8*;0.00I;999,9;100000
85360;20010603;66,1;56,3;6,2;20;8,9;21;14;999,9;77.0*;59.0*;0.00I;999,9;0
85360;20010604;68,4;56,5;8,2;18;11;18;16,9;999,9;78.8*;60.8*;0.00I;999,9;0
85360;20010605;67,9;57,1;10,3;17;12,3;21;16,9;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20010606;69;52;6,2;22;14,5;23;18,1;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20010607;69,3;53,9;6,6;23;9,1;24;16,9;999,9;82.4*;59.0*;0.00I;999,9;0
85360;20010608;65,5;56,2;6,1;18;7;19;13;999,9;75.2*;59.0*;0.00I;999,9;0
85360;20010609;62,5;61,6;8,6;18;5,5;20;15;999,9;64.4*;59.0*;99,99;999,9;10000
85360;20010610;64,2;57;7,6;19;13,6;19;23,9;999,9;71.6*;59.0*;0.00I;999,9;0
85360;20010611;70,7;55,3;6,2;23;10,4;23;18,1;999,9;84.2*;60.8*;0.00I;999,9;0
85360;20010612;69,1;53,9;6,2;23;6,5;24;12;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20010613;66,7;58,4;7,5;19;9,4;21;13;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20010614;68,2;60;9,7;13;9,2;17;14;999,9;77.0*;62.6*;0.00I;999,9;0
85360;20010615;65,7;56,7;6,2;17;9,9;20;16,9;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20010616;66,1;54,1;6,1;18;10,1;23;18,1;22,9;73.4*;59.0*;0.00I;999,9;0
85360;20010617;65,3;51;7,7;23;15,6;24;22;999,9;73.4*;57.2*;0.00I;999,9;0
85360;20010618;77;46,7;6,2;22;9,5;22;14;999,9;93.2*;60.8*;0.00I;999,9;0
85360;20010619;84,8;38,3;6,2;24;9,3;24;15;999,9;96.8*;75.2*;0.00I;999,9;0
85360;20010620;79,3;49,2;6,2;24;7,1;24;14;999,9;89.6*;68.0*;0.00I;999,9;0
85360;20010621;79,7;49,7;6,2;24;5,1;24;8,9;999,9;89.6*;69.8*;0.00I;999,9;0
85360;20010622;74,2;56,3;6,2;23;8,6;23;20;25,1;86.0*;64.4*;0.00I;999,9;0
85360;20010623;70,5;56,9;6,2;22;14,7;23;16,9;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20010624;69,8;59,6;7,6;23;9;23;14;999,9;82.4*;62.6*;0.00I;999,9;0
85360;20010625;67,3;56,9;6,1;21;7;23;12;999,9;77.0*;59.0*;0.00I;999,9;100000
85360;20010626;67,9;55,8;6,6;18;7,3;20;12;999,9;75.2*;59.0*;0.00I;999,9;0
85360;20010627;67,9;60,3;7,2;12;8,5;15;18,1;999,9;75.2*;62.6*;0.00I;999,9;0
85360;20010628;69,6;60,8;6,2;17;9,4;20;18,1;999,9;80.6*;62.6*;0.00I;999,9;0
85360;20010629;73,2;61,5;7,4;20;13,9;21;21;999,9;84.2*;64.4*;0.00I;999,9;0
85360;20010630;75,5;56,9;7,2;24;11,2;24;16,9;999,9;89.6*;64.4*;0.00I;999,9;0
85360;20010701;78,7;56,9;6,2;24;6,3;22;12;999,9;95.0*;68.0*;0.00I;999,9;0
85360;20010702;72,6;61,9;6,9;18;11,3;18;16,9;22,9;80.6*;66.2*;0.00I;999,9;0
85360;20010703;70,4;58,8;6,3;22;17,3;23;22;28;78.8*;64.4*;0.00I;999,9;0
85360;20010704;67,6;56,6;7,3;11;15,3;12;23,9;999,9;73.4*;64.4*;99,99;999,9;10000
85360;20010705;64,1;57,2;8;10;10,5;11;18,1;999,9;66.2*;62.6*;99,99;999,9;10000
85360;20010706;68,5;59,4;7,5;13;10,3;14;15;999,9;75.2*;62.6*;99,99;999,9;10000
85360;20010707;67,3;59,5;6,7;18;10;20;14;999,9;73.4*;62.6*;0.00I;999,9;0
85360;20010708;66,5;57,4;6,2;19;9,1;22;14;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20010709;68;62,7;6,9;13;7,8;13;13;999,9;75.2*;62.6*;99,99;999,9;10000
85360;20010710;74,7;60,2;10,6;15;11,7;15;15,9;999,9;82.4*;64.4*;0.00I;999,9;0
85360;20010711;77,2;56,4;6,2;24;12,9;24;18,1;999,9;91.4*;64.4*;0.00I;999,9;0
85360;20010712;75,1;59,8;6,6;23;15,4;24;25,1;999,9;87.8*;64.4*;0.00I;999,9;0
85360;20010713;71,1;61,2;6,6;19;11,8;20;18,1;999,9;80.6*;62.6*;0.00I;999,9;0
85360;20010714;67,7;63,3;6,9;15;9,4;16;18,1;999,9;73.4*;60.8*;99,99;999,9;10000
85360;20010715;66,6;51,1;6;24;12,2;24;22;999,9;77.0*;59.0*;0.00I;999,9;0
85360;20010716;65,6;56,6;5,9;16;9,6;17;15;999,9;75.2*;59.0*;0.00I;999,9;0
85360;20010717;68,8;61;6,5;16;11,8;18;15,9;999,9;77.0*;62.6*;0.00I;999,9;0
85360;20010718;64,6;55,6;7,3;9;10,3;11;21;999,9;73.4*;60.8*;0.00I;999,9;0
85360;20010719;67,2;54,2;9,5;19;14,7;21;22,9;999,9;75.2*;59.0*;99,99;999,9;10000
85360;20010720;70,6;51,2;6,2;24;11,5;24;16,9;999,9;86.0*;60.8*;0.00I;999,9;0
85360;20010721;74,2;57;6,2;24;11;24;21;999,9;91.4*;64.4*;0.00I;999,9;0
85360;20010722;73,7;59,4;7;22;11,9;23;16,9;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20010723;71,3;60,8;7,9;20;10,3;21;19;999,9;80.6*;64.4*;0.00I;999,9;100000
85360;20010724;67,9;60,9;9,3;12;11,3;12;19;999,9;75.2*;64.4*;0.00I;999,9;0
85360;20010725;71,9;56,6;6,6;16;11,1;16;14;999,9;78.8*;66.2*;0.00I;999,9;0
85360;20010726;71,1;61,2;6,5;19;9,6;21;15,9;999,9;80.6*;64.4*;0.00I;999,9;0
85360;20010727;69,9;58,8;7,2;18;10,9;21;15,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20010728;70,8;60,8;6,9;19;12,4;21;19;999,9;80.6*;64.4*;0.00I;999,9;0
85360;20010729;76,5;61,9;6,5;19;6,8;21;14;999,9;87.8*;64.4*;0.00I;999,9;0
85360;20010730;78,1;62,1;6,4;23;5,2;22;15;999,9;91.4*;68.0*;0.00I;999,9;0
85360;20010731;73,3;65,6;5;24;6,2;24;11,1;999,9;82.4*;68.0*;0.00I;999,9;0
85360;20010801;70,5;65,9;4,5;24;7,7;24;11,1;999,9;75.2*;68.0*;99,99;999,9;10000
85360;20010802;71,6;64,4;6,7;24;9;24;16,9;999,9;78.8*;66.2*;0.00I;999,9;0
85360;20010803;74,8;56,5;6,3;23;9,5;23;16,9;999,9;89.6*;64.4*;0.00I;999,9;0
85360;20010804;73,1;54;6,2;24;13;24;21;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20010805;73,9;54,1;6,2;24;15,1;24;22,9;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20010806;78,4;57,5;6,4;24;12,8;24;23,9;999,9;93.2*;68.0*;0.00I;999,9;0
85360;20010807;75,4;59,8;6,8;24;13,3;24;19;999,9;86.0*;68.0*;0.00I;999,9;0
85360;20010808;74,5;62,8;6,8;24;11,2;24;16,9;999,9;84.2*;68.0*;0.00I;999,9;0
85360;20010809;73,2;60,6;6,7;23;11;23;19;999,9;84.2*;66.2*;0.00I;999,9;0
85360;20010810;74,5;57,6;6,2;24;12,4;24;16,9;999,9;86.0*;64.4*;0.00I;999,9;0
85360;20010811;74,7;60,5;6,2;19;7,2;19;15;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20010812;72,6;61,3;6,1;23;7,7;23;14;999,9;87.8*;64.4*;0.00I;999,9;0
85360;20010813;71,3;61,3;5,5;24;8;24;16,9;999,9;84.2*;62.6*;0.00I;999,9;0
85360;20010814;71,5;60,3;6,6;23;7,1;23;13;999,9;84.2*;64.4*;0.00I;999,9;0
85360;20010815;71,3;64,2;6,9;24;7,5;23;12;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20010816;68,8;56,7;7;23;12,1;23;18,1;999,9;77.0*;62.6*;0.00I;999,9;0
85360;20010817;69,8;59,6;6,8;24;7,6;24;14;999,9;78.8*;62.6*;99,99;999,9;10000
85360;20010818;71,2;60,9;6,5;23;8,7;23;13;999,9;78.8*;64.4*;99,99;999,9;10000
85360;20010819;69,1;63,1;6,5;24;6,8;24;13;999,9;77.0*;60.8*;99,99;999,9;10000
85360;20010820;73,1;64,9;6,4;24;6;24;13;999,9;80.6*;68.0*;0.00I;999,9;0
85360;20010821;71,1;60;6,5;24;9,6;24;15;999,9;80.6*;64.4*;0.00I;999,9;0
85360;20010822;72,1;61,7;6,3;24;8,2;24;16,9;999,9;87.8*;62.6*;0.00I;999,9;0
85360;20010823;73,2;64,6;6,6;24;8,8;24;14;999,9;86.0*;66.2*;0.00I;999,9;0
85360;20010824;74,5;59,7;5,2;24;5;24;9,9;999,9;93.2*;62.6*;0.00I;999,9;100000
85360;20010825;72,1;62,7;4;22;5,8;23;9,9;999,9;80.6*;66.2*;0.00I;999,9;0
85360;20010826;70,9;63;6,2;24;5,7;23;9,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20010827;72,8;63,6;6,6;24;5,2;22;8,9;999,9;82.4*;64.4*;99,99;999,9;10000
85360;20010828;71,5;65,4;6,8;24;6,3;24;14;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20010829;72;63,6;6,7;23;6,8;23;13;999,9;80.6*;64.4*;0.00I;999,9;0
85360;20010830;71,8;63,6;6,8;24;10,4;24;20;999,9;80.6*;66.2*;0.00I;999,9;0
85360;20010831;71,4;58,8;6,5;24;15;24;20;999,9;80.6*;66.2*;0.00I;999,9;0
85360;20010901;73;60,4;6,4;24;8,3;24;15,9;999,9;86.0*;62.6*;0.00I;999,9;0
85360;20010902;76,1;53,9;6,1;22;5,8;20;15;999,9;87.8*;66.2*;0.00I;999,9;100000
85360;20010903;77,9;56,5;6,4;23;8;22;15,9;999,9;89.6*;68.0*;0.00I;999,9;0
85360;20010904;76,8;54,1;6,2;23;5,3;22;12;999,9;86.0*;69.8*;0.00I;999,9;0
85360;20010905;69,6;64,2;5,2;23;6,6;23;12;999,9;75.2*;66.2*;0.00I;999,9;0
85360;20010906;70,3;62,4;5,8;24;5,1;20;9,9;999,9;78.8*;62.6*;0.00I;999,9;100000
85360;20010907;75,7;54,9;5,6;23;5,9;24;14;999,9;89.6*;64.4*;0.00I;999,9;0
85360;20010908;81,6;43,2;6,2;23;7,7;23;15,9;999,9;93.2*;73.4*;0.00I;999,9;0
85360;20010909;81,2;48;6,2;24;7,5;24;15,9;999,9;93.2*;71.6*;0.00I;999,9;0
85360;20010910;70,2;60,1;6,1;24;6,4;23;11,1;999,9;80.6*;60.8*;0.00I;999,9;0
85360;20010911;67,9;60,4;5,8;24;6,7;24;11,1;999,9;75.2*;62.6*;0.00I;999,9;0
85360;20010912;68,1;58,1;5,7;23;6,5;23;9,9;999,9;77.0*;64.4*;0.00I;999,9;0
85360;20010913;67,8;58;5,5;23;8,2;23;15,9;999,9;80.6*;59.0*;0.00I;999,9;0
85360;20010914;68,4;58,3;6,7;23;16,7;23;23,9;999,9;78.8*;62.6*;0.00I;999,9;0
85360;20010915;73,3;55,5;6,2;24;6,4;24;13;999,9;89.6*;62.6*;0.00I;999,9;0
85360;20010916;77,4;50,5;6,2;24;4,2;23;8,9;999,9;89.6*;66.2*;0.00I;999,9;0
85360;20010917;77,4;47,4;6,2;24;6,5;24;15;999,9;87.8*;66.2*;0.00I;999,9;0
85360;20010918;68,7;53,8;5,4;24;5,2;24;11,1;999,9;82.4*;60.8*;0.00I;999,9;0
85360;20010919;67,9;57,3;4,2;22;4,6;21;9,9;999,9;77.0*;60.8*;0.00I;999,9;100000
85360;20010920;66,3;59,5;5,6;22;5,2;21;11,1;999,9;73.4*;59.0*;0.00I;999,9;0
85360;20010921;66,3;62,1;5,8;24;10;24;15;999,9;73.4*;62.6*;99,99;999,9;10000
85360;20010922;66,2;62,8;6,5;24;6,1;24;9,9;999,9;73.4*;62.6*;99,99;999,9;10000
85360;20010923;66;60,7;6,9;23;5,9;23;9,9;999,9;71.6*;62.6*;0.00I;999,9;0
85360;20010924;66,1;57,8;6,9;23;6,9;22;12;999,9;73.4*;59.0*;0.00I;999,9;0
85360;20010925;65;57;6,6;24;5,1;22;8,9;999,9;73.4*;57.2*;0.00I;999,9;0
85360;20010926;65,7;53,4;6,4;23;5,9;20;12;999,9;75.2*;57.2*;0.00I;999,9;0
85360;20010927;66,3;55,3;5,4;23;4;22;7;999,9;77.0*;59.0*;0.00I;999,9;100000
85360;20010928;66,7;64;6,6;24;8,6;24;14;999,9;69.8*;64.4*;99,99;999,9;10000
85360;20010929;66,6;64,1;5,7;23;6;23;13;999,9;71.6*;62.6*;99,99;999,9;10000
85360;20010930;66,9;62,7;6,6;23;6,3;20;9,9;999,9;73.4*;60.8*;0.00I;999,9;100000
85360;20011001;68,5;68,2;2,9;24;5,1;24;8,9;999,9;71.6*;66.2*;99,99;999,9;10000
85360;20011002;70;68,9;6;23;6;23;9,9;999,9;73.4*;68.0*;99,99;999,9;10000
85360;20011003;67,4;58,1;6,7;24;8,9;24;14;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20011004;64;55,3;6,4;24;4,7;23;8;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20011005;65,5;64,5;3,6;24;8;24;12;999,9;66.2*;64.4*;99,99;999,9;10000
85360;20011006;67;62,3;6,5;24;6;24;14;999,9;71.6*;62.6*;99,99;999,9;10000
85360;20011007;65,4;62,3;6,7;24;7,3;24;15;23,9;71.6*;59.0*;99,99;999,9;10000
85360;20011008;64,7;58,7;7;21;7,9;21;12;999,9;69.8*;59.0*;0.00I;999,9;0
85360;20011009;61;55,7;6,5;24;8,7;24;15,9;20;68.0*;57.2*;99,99;999,9;10000
85360;20011010;65,5;52,5;6,5;24;9,2;24;15;999,9;75.2*;57.2*;99,99;999,9;10000
85360;20011011;69,6;61,6;6,7;21;6,1;23;12;999,9;80.6*;60.8*;99,99;999,9;10010
85360;20011012;67,3;62,7;5,7;24;5,6;23;13;999,9;71.6*;64.4*;0.00I;999,9;100000
85360;20011013;65,2;62,4;6,5;24;5,3;24;8,9;999,9;71.6*;60.8*;0.00I;999,9;0
85360;20011014;65,8;64,5;4,1;24;6,7;24;14;23,9;69.8*;62.6*;99,99;999,9;110000
85360;20011015;65,4;61,9;6,4;24;4;23;8,9;999,9;71.6*;60.8*;0.00I;999,9;0
85360;20011016;63,2;58,8;5;22;3,5;20;6;999,9;71.6*;57.2*;0.00I;999,9;100000
85360;20011017;65,8;65;6,6;24;8,9;24;19;28,9;69.8*;62.6*;99,99;999,9;10000
85360;20011018;64,5;62,1;6,7;24;8,8;23;15;25,1;69.8*;59.0*;99,99;999,9;10000
85360;20011019;62,1;57,7;6,5;24;7,5;24;14;21;66.2*;57.2*;99,99;999,9;10010
85360;20011020;62,8;57,7;7;24;11,1;24;20;29,9;68.0*;57.2*;99,99;999,9;10000
85360;20011021;64,1;62,1;6,5;24;7,2;24;13;999,9;68.0*;60.8*;99,99;999,9;10000
85360;20011022;64,9;63,9;6,2;24;8,4;24;15;23,9;68.0*;59.0*;99,99;999,9;10000
85360;20011023;60,5;59,4;4,1;21;3,1;19;7;999,9;64.4*;57.2*;0.00I;999,9;100000
85360;20011024;61,2;55,9;5,3;24;5,5;24;8,9;999,9;69.8*;53.6*;0.00I;999,9;100000
85360;20011025;63,1;56,1;6,2;24;4,2;21;7;999,9;69.8*;57.2*;0.00I;999,9;0
85360;20011026;63,6;59,4;5,3;23;3,2;19;6;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20011027;63,1;61,4;3,3;24;5,6;20;9,9;999,9;68.0*;55.4*;0.00I;999,9;100000
85360;20011028;65,4;64,9;6,1;24;6,4;24;27;42;69.8*;59.0*;99,99;999,9;10010
85360;20011029;65,6;63,3;6,7;24;4,4;22;12;32,1;71.6*;59.0*;99,99;999,9;10000
85360;20011030;68,3;60,4;6,2;24;5,9;24;8,9;999,9;73.4*;62.6*;0.00I;999,9;0
85360;20011031;71,8;60,1;6,3;22;6,6;22;8;999,9;78.8*;66.2*;0.00I;999,9;0
85360;20011101;68,5;58,6;6;23;6,7;23;9,9;999,9;75.2*;60.8*;0.00I;999,9;0
85360;20011102;63,6;49,8;6,2;24;7,7;24;11,1;999,9;68.0*;59.0*;0.00I;999,9;0
85360;20011103;62,2;55,1;6,4;24;7,3;24;9,9;999,9;69.8*;57.2*;0.00I;999,9;0
85360;20011104;61,4;56,3;6,8;24;8,4;24;11,1;999,9;66.2*;55.4*;0.00I;999,9;0
85360;20011105;62,7;57,1;6,9;24;10,6;24;14;999,9;68.0*;59.0*;99,99;999,9;10000
85360;20011106;59,6;57,7;6,1;24;9,9;24;11,1;999,9;62.6*;57.2*;99,99;999,9;10000
85360;20011107;62,8;55,3;6,3;24;10,1;24;13;999,9;71.6*;57.2*;0.00I;999,9;0
85360;20011108;62,5;49,8;6,3;23;10,8;23;21;999,9;73.4*;57.2*;0.00I;999,9;0
85360;20011109;55,5;39,9;6,8;23;19,9;23;28;39;59.0*;48.2*;0.00I;999,9;0
85360;20011110;50;31,6;6,7;24;14;24;21;30,9;55.4*;42.8*;0.00I;999,9;0
85360;20011111;47,6;30,6;6,2;24;8,9;24;15;22,9;55.4*;39.2*;0.00I;999,9;0
85360;20011112;51,7;38,5;6,2;24;8,4;24;15,9;999,9;62.6*;41.0*;0.00I;999,9;0
85360;20011113;56,9;51,3;6,6;23;13,3;23;21;999,9;64.4*;51.8*;0.00I;999,9;0
85360;20011114;55,8;41,8;6,2;23;9,9;23;15;999,9;62.6*;51.8*;0.00I;999,9;0
85360;20011115;49,5;32;6,6;24;9,6;24;14;22,9;53.6*;44.6*;0.00I;999,9;0
85360;20011116;48,6;38,6;6,4;23;3,5;22;6;999,9;55.4*;42.8*;0.00I;999,9;0
85360;20011117;49,2;46,5;6,6;24;4,3;23;7;999,9;53.6*;46.4*;99,99;999,9;10000
85360;20011118;48,7;48,6;2,2;23;3,6;23;6;999,9;53.6*;44.6*;0.00I;999,9;100000
85360;20011119;51;45,3;6,1;24;5,8;24;8;999,9;59.0*;42.8*;0.00I;999,9;0
85360;20011120;51,2;42,6;6,3;24;6,4;24;11,1;999,9;59.0*;44.6*;0.00I;999,9;0
85360;20011121;52,2;41,1;6,2;22;11,1;22;14;999,9;59.0*;48.2*;0.00I;999,9;0
85360;20011122;54,7;43,3;6,2;22;11,4;22;15,9;999,9;60.8*;50.0*;0.00I;999,9;0
85360;20011123;55,9;36;6,2;24;10,2;24;14;999,9;62.6*;51.8*;0.00I;999,9;0
85360;20011124;55,4;42,8;6,2;23;7,3;23;9,9;999,9;62.6*;50.0*;0.00I;999,9;0
85360;20011125;53;43,9;6,3;24;4,3;24;9,9;999,9;62.6*;46.4*;0.00I;999,9;0
85360;20011126;55,3;51,2;6,1;23;5,7;23;13;999,9;60.8*;48.2*;99,99;999,9;10000
